4.191681385040283203e+00,3.688376188278198242e+00,-3.860602617263793945e+00,-2.748626708984375000e+00,-3.518769264221191406e+00,-1.133964157104492188e+01,-3.494271039962768555e+00,-1.473480224609375000e+01,2.317896604537963867e+00,5.662967681884765625e+00
-1.749840021133422852e+00,4.718413352966308594e+00,5.707210302352905273e-01,1.341647505760192871e+00,4.038782119750976562e+00,4.282909393310546875e+00,2.098518371582031250e+00,-1.456456542015075684e+00,8.778223991394042969e-01,1.929691314697265625e+00
2.408493995666503906e+00,-2.240144163370132446e-01,-1.296631932258605957e+00,1.347518682479858398e+00,1.475881814956665039e+00,-2.098537206649780273e+00,1.622102499008178711e+00,4.114309251308441162e-01,2.181909561157226562e+00,-7.149030566215515137e-01
1.264162182807922363e+00,2.119028329849243164e+00,2.400389313697814941e-01,-5.166232585906982422e-01,2.225636959075927734e+00,-4.513121843338012695e-01,1.963580727577209473e+00,-2.850074768066406250e-01,2.381054162979125977e+00,-6.202999353408813477e-01
8.086773157119750977e-01,2.871546983718872070e+00,1.539844870567321777e-01,3.436459898948669434e-01,1.128786444664001465e+00,-1.324445158243179321e-01,-3.056518137454986572e-01,-4.265456199645996094e-01,4.086626052856445312e+00,-7.797099351882934570e-01
1.088198065757751465e+00,3.877016305923461914e-01,7.383102178573608398e-02,-1.790846228599548340e+00,9.401559233665466309e-01,9.537962675094604492e-01,9.745935201644897461e-01,-7.945801019668579102e-01,9.200841784477233887e-01,-1.968377470970153809e+00
-1.014291524887084961e+00,7.767665982246398926e-01,-1.807557463645935059e+00,-2.668656587600708008e+00,-9.056239724159240723e-01,7.905165553092956543e-01,-6.737251877784729004e-01,8.294188976287841797e-01,7.870658636093139648e-01,1.168814182281494141e+00
1.186512589454650879e+00,2.129633665084838867e+00,8.316892981529235840e-01,3.453512443229556084e-03,6.946111321449279785e-01,-9.059062600135803223e-01,1.760019540786743164e+00,-2.445393949747085571e-01,1.657253265380859375e+00,-1.590548157691955566e+00
5.377736687660217285e-01,3.938037455081939697e-01,-6.561236381530761719e-01,-5.868473649024963379e-02,9.072527289390563965e-01,-1.193326413631439209e-01,-5.249243378639221191e-01,-1.219827756285667419e-01,8.913798332214355469e-01,-1.335708975791931152e+00
-1.518770813941955566e+00,-7.774481177330017090e-01,-2.698802947998046875e-01,-6.421414613723754883e-01,2.078818559646606445e+00,-1.280151367187500000e+00,-1.494016796350479126e-01,4.580994248390197754e-01,-5.946493148803710938e-01,1.534834623336791992e+00
8.171308636665344238e-01,2.616277635097503662e-01,-5.488884449005126953e-01,-1.688906848430633545e-01,1.039693593978881836e+00,-6.375382095575332642e-02,7.443197369575500488e-01,-6.675167083740234375e-01,2.091043472290039062e+00,-1.052679896354675293e+00
1.685513257980346680e+00,2.411400318145751953e+00,1.735158085823059082e+00,1.536379575729370117e+00,6.062252521514892578e-01,1.779379129409790039e+00,6.743038892745971680e-01,-1.615107178688049316e+00,5.881329178810119629e-01,-1.747019141912460327e-01
1.526947140693664551e+00,3.362199664115905762e-01,-3.377212584018707275e-01,-2.968803048133850098e-01,9.573735594749450684e-01,1.169857740402221680e+00,2.295814990997314453e+00,-8.739572167396545410e-01,1.544895648956298828e+00,8.691346645355224609e-01
