num,accumTime
1,73.95
1,7.87
0,0.00
134,6078.70
80,2999.85
161,5275.53
0,0.00
7,163.59
79,3754.83
9,392.85
0,0.00
1,23.57
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
9,336.45
28,1318.18
0,0.00
2,34.16
9,309.95
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
6,333.92
209,9443.07
32,1602.32
0,0.00
35,1003.83
1,31.17
0,0.00
0,0.00
23,331.24
0,0.00
15,582.78
24,1242.76
13,600.93
17,527.47
108,5623.24
26,1742.37
24,1089.60
41,1290.34
32,793.61
6,107.97
13,326.19
13,336.88
16,437.10
0,0.00
9,150.83
0,0.00
183,6841.17
43,2553.21
77,4087.99
103,4252.59
1,14.79
0,0.00
0,0.00
18,248.68
0,0.00
1,22.82
0,0.00
1,47.49
6,160.14
9,183.75
24,1282.18
126,6161.25
17,916.07
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
55,2381.30
14,913.08
0,0.00
0,0.00
13,414.36
0,0.00
0,0.00
0,0.00
236,11251.33
1,8.60
7,763.89
35,821.57
0,0.00
64,2039.43
63,1944.28
13,406.98
0,0.00
12,301.81
0,0.00
0,0.00
6,187.92
2,27.24
0,0.00
67,2857.14
46,2706.08
75,3072.75
21,723.89
11,819.09
0,0.00
2,25.24
8,153.39
197,5720.12
200,5696.36
0,0.00
115,5179.32
136,5452.95
6,391.34
0,0.00
0,0.00
4,177.53
30,1165.85
10,369.98
16,593.17
32,740.96
0,0.00
0,0.00
0,0.00
0,0.00
4,132.21
0,0.00
0,0.00
1,25.94
2,30.42
0,0.00
4,173.11
0,0.00
4,172.10
19,1333.95
0,0.00
36,1249.22
30,1127.58
0,0.00
64,2981.64
24,1600.09
11,316.82
8,155.96
18,329.23
2,113.71
2,44.41
0,0.00
0,0.00
0,0.00
7,287.72
8,186.74
7,231.41
201,6905.09
307,8606.84
14,417.25
134,4813.70
0,0.00
11,325.80
0,0.00
140,5572.48
46,1980.70
93,3761.69
0,0.00
0,0.00
0,0.00
12,612.22
0,0.00
117,3650.41
75,2410.20
37,1580.80
19,1056.43
54,1322.57
36,1479.88
19,681.86
1,48.84
0,0.00
9,361.90
25,1360.56
27,1452.89
7,485.36
30,1181.87
17,553.04
16,540.89
53,1709.15
189,6796.82
65,2466.62
18,798.19
13,495.86
2,38.76
6,222.84
66,2721.49
55,1881.59
0,0.00
24,1047.03
53,1908.96
21,1122.77
73,2443.18
52,2372.82
47,3050.92
38,3336.40
1,71.02
0,0.00
95,2347.32
65,1881.95
11,412.97
47,2173.91
90,3746.04
0,0.00
399,16105.55
110,5006.17
58,2764.44
317,11881.44
123,4940.81
192,7831.18
89,2758.02
114,3024.52
173,5874.35
321,11867.12
166,6671.87
309,8637.12
69,1865.07
174,5865.85
175,6323.99
296,10380.23
231,8137.78
0,0.00
0,0.00
106,2531.45
0,0.00
3,159.56
1,145.29
16,429.32
11,441.25
25,500.40
91,2348.85
3,79.21
0,0.00
5,141.03
0,0.00
5,211.15
8,529.33
14,215.22
41,1527.02
53,2466.06
12,1052.74
0,0.00
7,281.51
0,0.00
28,842.16
0,0.00
0,0.00
0,0.00
0,0.00
193,7046.93
127,4818.59
1,17.09
0,0.00
26,1267.65
14,994.01
0,0.00
14,1125.94
428,16555.67
472,19647.43
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
34,1141.26
33,1038.81
0,0.00
0,0.00
0,0.00
1,76.04
127,2820.81
189,4390.75
25,1009.42
131,5064.52
9,133.91
0,0.00
60,2106.82
0,0.00
0,0.00
0,0.00
7,116.89
48,1588.63
0,0.00
0,0.00
46,2200.15
0,0.00
0,0.00
25,1692.93
0,0.00
2,35.62
0,0.00
2,131.14
0,0.00
0,0.00
28,992.23
0,0.00
4,68.76
3,107.99
0,0.00
16,1227.37
11,983.27
0,0.00
6,144.07
0,0.00
7,204.12
224,5395.36
55,1879.84
14,253.66
0,0.00
0,0.00
0,0.00
2,44.31
0,0.00
125,4111.42
48,2057.06
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
1,10.65
0,0.00
8,238.53
33,1686.76
5,95.02
0,0.00
3,78.29
24,1427.79
30,1384.38
0,0.00
0,0.00
1,153.00
0,0.00
5,94.68
0,0.00
8,190.56
14,421.25
32,1001.04
6,215.27
0,0.00
0,0.00
1,62.30
0,0.00
1,70.10
0,0.00
0,0.00
0,0.00
9,1081.03
3,59.29
1,15.60
27,572.97
21,1272.29
21,1197.12
2,156.06
0,0.00
6,98.70
3,60.08
0,0.00
38,2148.16
39,1652.18
3,219.64
0,0.00
51,1477.49
13,493.03
17,765.74
2,44.41
0,0.00
0,0.00
1,12.90
12,522.72
0,0.00
23,530.48
10,434.37
1,83.74
0,0.00
0,0.00
0,0.00
15,1518.31
180,5913.23
171,6147.96
0,0.00
8,268.83
93,2442.33
27,482.80
10,328.80
4,317.60
0,0.00
10,632.72
0,0.00
18,534.48
0,0.00
0,0.00
146,4600.59
19,632.81
24,497.70
0,0.00
0,0.00
36,1980.83
173,4757.47
392,14031.12
18,528.68
106,6346.58
3,19.91
0,0.00
17,526.96
84,2434.78
0,0.00
33,1361.11
6,249.10
0,0.00
70,2841.42
26,881.34
195,6798.50
142,3583.58
11,230.07
0,0.00
0,0.00
0,0.00
20,715.77
0,0.00
48,1743.19
64,3266.68
7,315.12
8,277.88
19,1049.35
18,827.14
34,1648.35
16,709.07
9,634.73
10,160.92
50,1874.55
3,243.34
3,225.01
9,322.28
1,63.34
0,0.00
0,0.00
0,0.00
2,139.29
1,183.69
0,0.00
11,492.12
105,3326.04
29,983.76
10,620.23
61,1644.04
87,2353.56
48,1446.36
1,75.02
6,252.80
15,827.88
13,564.93
1,22.57
1,169.04
0,0.00
1,182.74
18,572.33
3,118.83
0,0.00
0,0.00
6,149.02
0,0.00
0,0.00
7,133.94
30,805.30
77,3196.94
21,971.57
34,2113.16
0,0.00
0,0.00
0,0.00
75,3292.53
10,495.22
0,0.00
74,3163.98
24,515.30
0,0.00
3,52.78
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
23,795.18
6,358.82
3,307.71
0,0.00
16,275.06
52,2032.84
1,37.10
13,382.59
1,42.80
8,133.06
89,3273.15
0,0.00
4,536.51
0,0.00
0,0.00
0,0.00
12,427.32
0,0.00
0,0.00
18,295.83
6,200.12
12,423.69
106,3423.44
74,2239.00
172,7473.01
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
2,156.97
20,961.85
0,0.00
165,5262.13
50,1330.83
0,0.00
0,0.00
0,0.00
0,0.00
13,630.98
0,0.00
4,87.36
0,0.00
1,73.80
0,0.00
1,16.07
0,0.00
7,427.17
96,3458.75
1,5.30
0,0.00
11,632.35
49,2120.98
0,0.00
0,0.00
1,97.25
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
18,797.10
27,874.66
37,1234.76
61,2469.20
0,0.00
15,399.50
78,3580.44
35,1885.12
33,1175.59
15,412.88
3,79.49
4,68.71
0,0.00
0,0.00
1,16.90
12,400.69
0,0.00
61,2434.15
0,0.00
0,0.00
0,0.00
24,926.11
0,0.00
0,0.00
22,1179.09
0,0.00
1,6.20
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
4,105.46
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
41,3292.52
2,76.61
28,1022.36
40,2254.41
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
1,114.52
15,621.57
1,49.97
0,0.00
2,96.51
33,2513.87
0,0.00
17,1098.74
0,0.00
8,919.36
1,75.64
0,0.00
14,907.54
0,0.00
0,0.00
1,57.90
0,0.00
16,933.82
2,154.47
10,450.32
0,0.00
5,114.78
0,0.00
4,335.83
0,0.00
2,34.32
2,25.87
3,242.06
0,0.00
0,0.00
1,11.34
0,0.00
73,4978.70
15,283.93
28,1363.91
0,0.00
0,0.00
0,0.00
1,97.79
9,308.25
6,279.52
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
4,40.70
2,10.17
0,0.00
1,37.27
2,76.21
4,148.35
1,116.85
0,0.00
0,0.00
1,4.02
2,124.96
17,982.89
0,0.00
11,958.88
0,0.00
0,0.00
0,0.00
2,19.47
0,0.00
246,9112.19
120,2833.11
0,0.00
0,0.00
0,0.00
0,0.00
5,292.70
0,0.00
4,43.45
0,0.00
0,0.00
53,2557.69
43,1506.98
12,674.34
0,0.00
3,159.36
49,1587.41
14,531.59
12,616.11
0,0.00
3,136.53
0,0.00
0,0.00
0,0.00
6,169.69
34,1028.33
4,110.43
2,26.12
3,54.18
0,0.00
4,82.73
7,223.97
14,457.13
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
1,7.67
25,969.30
22,1545.82
50,1512.32
4,61.50
7,317.16
0,0.00
0,0.00
1,90.92
195,5277.93
218,6929.07
0,0.00
32,1415.34
30,1471.37
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
99,3509.90
14,364.31
225,7533.48
339,11736.82
149,6562.99
416,12687.28
5,223.68
0,0.00
128,3921.44
0,0.00
348,11533.47
206,7458.96
17,385.77
112,4056.87
4,196.40
11,334.32
0,0.00
3,262.86
0,0.00
0,0.00
59,941.05
0,0.00
21,390.57
0,0.00
0,0.00
0,0.00
612,21494.85
14,801.13
0,0.00
0,0.00
4,248.78
0,0.00
22,534.78
4,66.40
0,0.00
0,0.00
0,0.00
39,1749.26
50,2262.56
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
24,286.57
28,646.91
0,0.00
51,2128.17
277,10825.12
0,0.00
0,0.00
8,1104.17
0,0.00
24,894.11
46,1406.36
28,982.63
34,949.05
6,167.27
0,0.00
80,2100.32
70,3706.89
20,814.53
0,0.00
19,904.89
29,2066.61
10,323.93
11,1054.84
3,98.91
28,785.39
2,176.74
207,7237.79
95,2744.27
0,0.00
0,0.00
13,566.16
0,0.00
4,196.80
13,827.13
0,0.00
1,9.64
0,0.00
47,2678.89
103,4973.67
94,4594.15
0,0.00
1,96.72
14,636.11
0,0.00
0,0.00
0,0.00
1,78.40
7,414.12
17,1216.87
28,1949.07
9,332.10
6,315.02
0,0.00
3,218.94
0,0.00
0,0.00
260,8590.05
155,6469.68
228,8071.46
0,0.00
0,0.00
8,293.83
3,251.19
21,365.84
0,0.00
0,0.00
0,0.00
10,548.83
76,2290.14
177,6478.61
3,130.69
3,136.06
23,377.93
84,12341.26
2,53.24
2,170.84
0,0.00
0,0.00
35,1518.55
108,5372.12
1507,49838.36
21,1456.23
0,0.00
1,21.05
0,0.00
5,186.75
28,533.08
6,262.62
637,19865.72
32,871.84
0,0.00
123,2650.77
632,22306.18
1,30.94
0,0.00
0,0.00
6,49.57
23,934.49
11,342.10
9,622.93
7,89.07
0,0.00
2,53.37
8,324.98
21,1087.20
7,261.79
0,0.00
0,0.00
45,2789.96
12,462.06
0,0.00
2,118.49
0,0.00
0,0.00
6,551.59
0,0.00
0,0.00
11,334.22
36,660.27
7,190.52
15,279.52
0,0.00
26,971.85
108,4805.43
0,0.00
25,647.15
6,318.44
6,76.20
0,0.00
46,854.81
15,634.57
131,3758.30
52,979.63
0,0.00
0,0.00
5,137.57
0,0.00
0,0.00
31,2809.92
26,1693.65
0,0.00
94,2619.83
77,2334.49
44,2228.43
3,47.19
0,0.00
0,0.00
0,0.00
21,550.09
3,197.03
0,0.00
0,0.00
0,0.00
9,662.05
0,0.00
0,0.00
0,0.00
0,0.00
33,1019.09
1,14.75
8,322.36
0,0.00
2,24.57
0,0.00
18,769.89
22,1116.87
0,0.00
9,560.41
166,7665.11
390,15441.43
0,0.00
15,451.50
90,5192.49
0,0.00
22,727.97
4,157.66
3,84.78
0,0.00
65,3815.66
50,1774.40
40,1429.98
0,0.00
0,0.00
17,575.39
0,0.00
0,0.00
59,2181.83
11,694.92
5,216.52
0,0.00
0,0.00
33,749.26
16,336.84
0,0.00
0,0.00
4,91.50
21,392.07
0,0.00
6,54.07
0,0.00
13,658.03
4,332.60
2,115.47
0,0.00
42,1718.36
7,306.11
0,0.00
3,107.86
8,753.77
0,0.00
0,0.00
0,0.00
63,1881.11
112,4226.35
82,3794.16
0,0.00
11,312.77
4,182.03
0,0.00
3,130.76
13,432.88
0,0.00
0,0.00
6,296.39
0,0.00
4,147.36
0,0.00
6,287.79
4,316.16
0,0.00
15,675.80
0,0.00
0,0.00
0,0.00
48,2095.27
40,2265.07
0,0.00
18,1261.29
0,0.00
4,227.93
2,108.96
9,404.65
8,454.26
0,0.00
9,185.13
29,1083.38
26,805.19
186,7713.67
101,3209.67
0,0.00
0,0.00
2,119.47
1,13.70
31,1156.64
104,3346.53
3,404.71
0,0.00
0,0.00
0,0.00
50,2149.68
59,1664.96
93,3521.26
60,2018.57
0,0.00
5,89.12
0,0.00
35,877.20
46,868.31
11,409.57
22,812.14
0,0.00
0,0.00
1,5.30
38,1374.08
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
10,487.67
113,2897.97
21,1835.47
203,5504.94
103,3761.06
16,777.10
0,0.00
103,4247.94
172,5570.63
55,1928.07
8,301.46
4,148.61
0,0.00
3,106.99
13,449.69
23,911.03
0,0.00
9,397.16
8,211.78
0,0.00
0,0.00
3,79.26
4,103.55
0,0.00
30,741.92
0,0.00
8,462.63
132,6337.12
137,3484.73
75,2050.65
1,22.27
20,632.52
9,442.96
71,3089.15
1,52.14
0,0.00
0,0.00
63,1835.40
152,3565.23
70,2834.90
104,2973.67
98,3024.85
0,0.00
18,471.88
0,0.00
0,0.00
132,4575.86
154,4353.68
1,139.99
6,214.09
1,21.02
7,149.86
0,0.00
0,0.00
8,282.46
88,2228.93
36,992.96
0,0.00
6,263.29
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
12,284.87
0,0.00
1,21.29
144,4878.37
150,4648.24
19,740.53
14,927.45
0,0.00
6,192.94
0,0.00
1,55.65
0,0.00
0,0.00
10,273.65
360,12157.02
0,0.00
170,4894.10
205,6459.13
0,0.00
0,0.00
14,774.53
10,360.73
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
4,168.58
0,0.00
0,0.00
0,0.00
1,44.55
0,0.00
1,15.54
1,23.52
0,0.00
0,0.00
10,385.32
0,0.00
43,1558.68
29,723.66
0,0.00
5,138.72
0,0.00
114,5908.27
92,2976.30
163,5700.09
36,1416.14
28,1351.49
25,798.05
0,0.00
63,2408.80
8,290.31
38,1442.81
4,68.43
45,1413.94
0,0.00
0,0.00
110,3603.32
276,8854.54
5,291.18
0,0.00
6,209.47
17,454.49
2,100.31
38,1205.58
0,0.00
0,0.00
0,0.00
58,1925.38
40,1611.38
55,1970.60
209,6021.45
149,4375.84
8,424.54
0,0.00
0,0.00
3,22.43
164,4309.47
390,7719.98
0,0.00
0,0.00
2,45.26
0,0.00
8,219.34
0,0.00
44,1945.13
90,4234.88
0,0.00
0,0.00
318,15529.16
7,417.71
0,0.00
0,0.00
13,368.78
2,97.27
0,0.00
0,0.00
23,853.14
8,125.69
0,0.00
8,704.36
0,0.00
7,390.76
25,637.78
1,18.79
0,0.00
0,0.00
34,934.63
67,3231.16
0,0.00
40,1453.99
9,659.68
3,154.39
6,207.85
4,78.38
0,0.00
2,199.71
14,704.98
30,886.73
0,0.00
1,184.42
10,205.77
206,7744.47
2,192.12
14,538.55
41,1785.82
0,0.00
13,248.18
83,3128.38
269,9256.01
252,6484.52
192,5161.67
40,1938.38
0,0.00
10,309.43
1,8.85
0,0.00
79,2683.90
40,987.50
0,0.00
4,230.81
0,0.00
0,0.00
0,0.00
0,0.00
3,68.54
12,1045.61
0,0.00
0,0.00
18,989.94
16,558.42
5,160.27
4,217.31
0,0.00
4,54.23
0,0.00
2,32.42
0,0.00
58,1717.48
23,893.69
0,0.00
0,0.00
0,0.00
17,639.16
9,490.80
4,310.33
16,991.80
0,0.00
7,122.76
0,0.00
0,0.00
2,43.14
0,0.00
260,8858.03
23,1107.13
23,931.08
19,397.68
17,383.29
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
2,185.46
3,131.98
2,201.91
4,25.95
46,1991.20
7,240.22
289,13271.58
45,1694.63
67,3193.22
13,379.84
241,8600.92
736,28614.39
18,539.66
29,1364.46
1,15.34
1,13.97
17,915.72
1,17.60
19,691.45
11,580.15
33,1714.31
15,1046.38
2,47.54
43,955.48
0,0.00
3,77.76
0,0.00
0,0.00
7,222.24
236,7273.16
290,9214.50
60,1356.05
3,261.59
24,1600.93
0,0.00
0,0.00
0,0.00
0,0.00
3,287.83
112,4465.59
50,2197.13
0,0.00
3,65.91
1,54.85
81,3188.68
52,1694.61
177,6267.23
6,195.62
0,0.00
16,510.07
0,0.00
2,71.91
1,183.74
19,778.43
0,0.00
0,0.00
0,0.00
21,928.30
3,199.94
39,1608.38
4,81.20
0,0.00
19,743.25
0,0.00
221,8725.22
107,4169.60
0,0.00
1,19.40
92,4908.80
34,1244.91
9,165.51
14,457.46
0,0.00
0,0.00
22,1155.62
7,215.97
7,457.47
3,55.11
17,379.52
13,509.86
31,1632.07
233,8277.40
67,1809.16
181,5796.71
174,7575.03
160,6192.26
6,223.95
77,2090.54
0,0.00
2,120.92
0,0.00
459,16823.24
0,0.00
259,8811.99
51,1770.42
152,5133.59
54,1513.53
95,2568.22
103,3486.11
65,1866.91
76,2417.99
0,0.00
0,0.00
29,968.20
61,2570.25
250,10554.97
0,0.00
0,0.00
78,1946.03
58,1566.39
0,0.00
0,0.00
1,8.60
0,0.00
0,0.00
0,0.00
37,1957.61
211,6379.29
0,0.00
0,0.00
78,3462.49
28,884.10
0,0.00
4,205.56
0,0.00
0,0.00
0,0.00
17,675.99
16,581.40
0,0.00
0,0.00
0,0.00
0,0.00
199,8896.61
45,2507.11
7,303.71
16,544.04
131,6749.16
85,4400.46
24,781.43
162,7896.95
76,4395.51
89,3443.57
13,347.39
278,12986.04
127,2890.63
3,39.64
112,4383.96
32,1359.35
1016,39641.42
33,1449.18
0,0.00
5,487.78
0,0.00
36,2272.60
83,2698.62
23,650.44
297,10099.44
138,5264.04
176,4656.61
56,1396.33
0,0.00
2,8.99
0,0.00
0,0.00
33,993.23
45,1771.03
91,3530.88
0,0.00
43,1072.32
2,93.27
2,146.92
0,0.00
3,214.13
0,0.00
0,0.00
0,0.00
20,384.97
0,0.00
3,113.94
33,1339.79
209,8923.73
0,0.00
1,15.35
89,3814.46
79,4254.47
0,0.00
0,0.00
0,0.00
1,58.49
0,0.00
23,574.96
9,245.33
42,1990.24
58,2404.63
33,1543.02
32,1081.01
21,626.89
16,527.72
0,0.00
12,227.34
44,2743.19
37,863.72
85,3184.75
519,17334.19
121,4199.19
16,775.35
26,1400.42
170,6095.32
315,10181.26
0,0.00
0,0.00
10,380.23
123,3650.56
2,56.92
20,677.10
25,1144.76
57,1865.41
0,0.00
0,0.00
0,0.00
0,0.00
2,20.71
0,0.00
30,1326.05
69,2591.31
518,15913.13
171,6313.11
0,0.00
1,42.92
0,0.00
0,0.00
2,89.01
0,0.00
2,43.89
27,1665.22
0,0.00
0,0.00
2,131.47
1,59.87
0,0.00
10,337.65
23,821.01
0,0.00
1,10.10
7,391.72
0,0.00
0,0.00
8,158.31
8,284.11
0,0.00
0,0.00
0,0.00
1,117.97
5,512.00
11,737.94
28,2153.54
89,4146.84
13,882.41
30,901.40
0,0.00
14,432.20
26,1652.47
0,0.00
14,684.06
18,852.68
69,3064.21
9,241.73
0,0.00
35,2598.21
34,1398.75
0,0.00
0,0.00
0,0.00
2,91.07
0,0.00
17,827.02
13,446.08
6,144.75
0,0.00
13,621.93
42,1171.96
0,0.00
0,0.00
158,5628.37
57,2601.99
78,3465.39
72,3229.16
16,981.42
33,1390.38
178,8281.06
130,11382.17
17,663.24
85,3576.87
78,2584.89
105,4214.33
0,0.00
0,0.00
0,0.00
35,1019.02
0,0.00
0,0.00
125,4539.04
198,6305.65
197,5583.21
88,2112.15
0,0.00
5,252.28
0,0.00
0,0.00
6,395.94
63,2284.79
8,322.58
13,381.93
5,280.85
0,0.00
16,856.42
21,688.04
3,159.74
13,484.49
12,530.89
28,1126.08
11,286.62
168,8368.01
23,1060.99
14,603.86
4,263.35
0,0.00
4,170.15
1,15.12
4,98.31
5,286.77
0,0.00
8,401.44
0,0.00
10,596.13
4,286.30
0,0.00
0,0.00
4,227.71
0,0.00
15,574.57
15,799.53
0,0.00
5,284.48
0,0.00
0,0.00
203,7336.96
100,4449.06
0,0.00
0,0.00
0,0.00
9,199.16
0,0.00
4,56.45
40,1152.05
0,0.00
0,0.00
0,0.00
0,0.00
69,2866.81
26,879.54
56,2314.64
0,0.00
0,0.00
6,305.67
0,0.00
2,43.22
0,0.00
0,0.00
29,1186.66
2,130.36
29,1332.29
1,82.02
0,0.00
15,1136.45
1,25.57
0,0.00
1,22.80
57,2499.54
57,1453.04
223,8836.73
93,2746.16
59,1760.18
38,1914.99
133,6684.87
0,0.00
4,154.30
3,103.31
12,292.74
4,183.51
0,0.00
2,53.31
14,373.98
0,0.00
0,0.00
2,22.57
0,0.00
0,0.00
3,62.14
0,0.00
411,15366.12
208,5787.89
122,4178.63
18,494.59
0,0.00
2,122.67
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
3,276.44
17,774.02
727,19504.24
583,17811.82
45,3539.56
0,0.00
90,2883.29
16,722.29
0,0.00
0,0.00
10,748.40
43,3334.80
15,464.87
2,38.16
0,0.00
5,126.38
5,210.25
20,977.33
2,95.19
16,589.67
2,169.49
53,1409.97
21,1544.53
1,67.85
0,0.00
1,17.59
0,0.00
14,1122.28
0,0.00
0,0.00
43,2035.71
11,290.85
0,0.00
23,695.74
31,1225.45
5,463.13
17,337.44
16,825.24
29,1244.45
1,108.62
19,1027.38
6,625.17
0,0.00
21,1354.15
0,0.00
3,44.11
0,0.00
0,0.00
3,21.98
0,0.00
108,3997.66
122,3983.73
57,1580.53
8,203.24
0,0.00
6,261.94
7,188.31
55,1681.89
0,0.00
0,0.00
10,362.17
0,0.00
0,0.00
0,0.00
21,938.80
0,0.00
0,0.00
2,51.81
0,0.00
0,0.00
1,10.10
0,0.00
4,207.31
32,1698.86
189,5656.09
14,807.76
5,187.95
0,0.00
0,0.00
9,433.76
0,0.00
0,0.00
0,0.00
0,0.00
2,38.29
2,33.52
0,0.00
0,0.00
0,0.00
0,0.00
23,999.06
27,495.12
4,72.25
0,0.00
87,3819.00
267,9778.25
0,0.00
0,0.00
15,686.01
24,929.78
0,0.00
0,0.00
4,319.40
0,0.00
0,0.00
0,0.00
0,0.00
8,268.13
65,2293.16
0,0.00
6,372.67
69,3085.06
0,0.00
7,97.89
6,193.02
26,1077.22
3,161.01
20,706.30
2,100.92
19,595.16
9,168.40
0,0.00
42,1969.10
7,275.82
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
25,786.68
15,532.95
0,0.00
0,0.00
126,3162.83
118,3686.57
24,793.53
25,761.38
2,27.46
0,0.00
0,0.00
7,522.81
1,6.37
0,0.00
0,0.00
0,0.00
0,0.00
2,203.82
37,965.84
0,0.00
0,0.00
30,829.12
14,686.61
8,210.31
3,166.71
0,0.00
0,0.00
0,0.00
0,0.00
6,164.72
1,9.44
8,612.69
4,103.83
0,0.00
0,0.00
7,195.66
6,282.34
0,0.00
7,161.19
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
27,949.09
0,0.00
1,88.09
14,457.26
1,66.45
2,59.39
0,0.00
242,6048.27
2,34.22
0,0.00
59,1665.02
214,5415.90
170,5762.50
322,11722.24
108,5521.61
551,24248.68
544,23076.00
0,0.00
0,0.00
10,271.07
21,349.79
27,850.34
13,374.61
0,0.00
7,115.32
0,0.00
37,1202.91
0,0.00
19,897.46
53,3172.66
19,737.50
14,358.96
0,0.00
46,1772.15
161,6922.02
10,750.77
0,0.00
2,129.47
0,0.00
0,0.00
12,170.17
21,461.41
0,0.00
4,156.70
2,315.79
3,37.78
10,357.45
0,0.00
0,0.00
1,10.27
0,0.00
0,0.00
0,0.00
10,771.52
0,0.00
0,0.00
0,0.00
8,318.29
1,22.07
6,109.44
2,24.29
13,366.64
43,1673.96
61,2616.87
0,0.00
0,0.00
0,0.00
0,0.00
9,415.51
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
2,21.22
0,0.00
0,0.00
0,0.00
20,538.87
0,0.00
0,0.00
0,0.00
2,151.64
0,0.00
0,0.00
1,45.32
1,13.59
2,19.92
33,1230.76
0,0.00
0,0.00
47,1328.33
27,1038.62
68,1991.78
9,213.66
0,0.00
5,95.95
3,190.58
0,0.00
13,486.28
2,162.77
0,0.00
37,1901.59
35,871.85
0,0.00
419,13907.31
396,14542.06
189,5495.84
607,15584.65
3,202.93
0,0.00
14,743.88
8,581.04
50,1703.65
27,923.16
0,0.00
4,221.25
0,0.00
0,0.00
27,1006.49
34,1522.65
0,0.00
96,2336.76
46,1466.85
10,155.88
0,0.00
0,0.00
11,409.64
82,2149.48
0,0.00
33,1486.28
0,0.00
70,2238.48
62,1621.12
0,0.00
11,566.85
0,0.00
54,1455.48
6,284.19
0,0.00
0,0.00
0,0.00
941,35356.66
1652,51811.13
5,186.03
1,4.35
0,0.00
4,255.90
11,559.55
12,551.34
85,2144.41
16,977.29
0,0.00
0,0.00
16,862.57
0,0.00
7,773.90
0,0.00
14,728.96
0,0.00
53,1599.98
10,700.28
6,392.49
54,1841.66
0,0.00
0,0.00
0,0.00
1,135.29
103,2964.73
18,848.31
0,0.00
2,61.22
0,0.00
0,0.00
170,4570.05
57,1437.39
0,0.00
23,1810.34
285,8967.34
15,842.21
0,0.00
0,0.00
12,421.06
33,932.58
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
111,2115.67
97,2543.28
1,14.09
5,414.97
0,0.00
0,0.00
0,0.00
5,518.10
0,0.00
0,0.00
1,124.07
2,170.67
0,0.00
1,138.39
0,0.00
1,107.39
0,0.00
22,1359.67
0,0.00
0,0.00
34,1446.94
5,213.70
0,0.00
0,0.00
0,0.00
0,0.00
291,12097.25
237,8878.87
228,9667.90
68,2765.39
60,1997.45
105,2083.21
13,569.99
2,31.52
1,39.77
5,192.13
152,5635.06
94,2939.08
19,737.51
4,102.66
0,0.00
1,23.79
2,27.47
14,805.85
0,0.00
14,134.77
2,63.81
2,203.56
0,0.00
14,656.53
8,555.81
0,0.00
67,2474.06
29,974.86
0,0.00
0,0.00
56,1578.71
0,0.00
0,0.00
0,0.00
0,0.00
1,34.10
0,0.00
1,46.45
0,0.00
7,287.56
0,0.00
8,254.34
0,0.00
29,2539.55
0,0.00
0,0.00
15,368.53
5,126.75
14,577.43
0,0.00
59,1946.62
0,0.00
85,3079.88
55,2484.20
2,159.57
15,1274.48
0,0.00
11,597.29
21,728.82
64,2868.38
28,649.41
25,930.65
85,4763.66
55,2231.98
94,3435.38
137,4737.28
91,3206.63
144,4149.44
1027,35023.19
0,0.00
0,0.00
189,8374.91
215,6076.63
4,94.08
0,0.00
15,763.58
0,0.00
1,101.39
71,2549.85
70,2700.08
78,2945.16
90,2963.24
10,411.90
0,0.00
0,0.00
4,122.23
0,0.00
6,236.72
1,16.85
12,620.27
0,0.00
17,601.42
20,1011.87
26,778.65
108,3297.35
165,4894.03
46,1298.16
5,86.35
0,0.00
12,539.87
32,1162.54
154,5233.22
60,2148.28
3,179.89
0,0.00
0,0.00
13,662.36
62,2133.81
35,1202.43
137,2992.65
0,0.00
0,0.00
198,8333.01
88,3400.98
