0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
8
2
-1
-1
-1
-1
-1
2
2
12
3
3
1
6
1
4
13
15
2
-1
-1
-1
5
8
8
12
-1
-1
4
10
10
1
4
1
1
7
15
6
6
9
10
9
4
1
-1
1
-1
11
11
12
5
16
-1
11
2
11
11
2
2
2
2
11
11
9
7
7
8
8
11
11
11
11
13
12
12
12
12
9
-1
3
3
9
9
-1
9
-1
-1
15
3
3
12
2
-1
2
2
2
2
2
3
-1
-1
16
16
4
7
3
3
8
11
0
15
15
2
2
2
2
2
2
-1
1
7
7
13
11
-1
-1
10
11
-1
-1
-1
-1
-1
2
14
14
14
16
-1
-1
-1
16
16
-1
13
16
5
0
-1
-1
-1
-1
-1
-1
15
-1
15
-1
5
8
8
6
6
6
15
15
-1
15
17
6
-1
15
15
-1
11
11
10
10
-1
10
10
8
8
8
5
8
8
11
-1
-1
-1
-1
14
7
3
-1
-1
13
13
10
16
16
13
16
0
13
13
-1
-1
11
10
10
-1
1
1
-1
-1
1
3
1
-1
-1
-1
1
1
11
11
11
11
-1
11
10
7
7
7
3
7
10
10
7
-1
-1
-1
-1
-1
-1
16
11
11
11
5
5
-1
5
5
7
5
-1
16
11
11
8
5
-1
-1
-1
-1
-1
-1
-1
-1
5
5
5
5
7
0
2
5
16
5
0
-1
2
5
11
-1
13
-1
-1
-1
-1
13
13
13
13
-1
-1
13
-1
16
13
13
13
13
13
16
16
-1
-1
-1
11
-1
-1
13
13
-1
13
13
8
16
15
15
15
15
7
10
-1
7
5
5
-1
-1
12
-1
-1
-1
-1
9
-1
15
17
1
1
1
4
15
16
5
5
5
5
3
3
3
-1
-1
3
3
3
-1
3
16
3
3
3
9
-1
-1
3
-1
3
3
9
3
3
3
3
3
3
-1
3
3
3
9
3
3
7
3
3
-1
7
3
3
3
-1
9
-1
3
3
1
1
1
1
3
3
3
7
7
16
1
1
3
3
3
-1
1
1
3
5
5
3
7
3
3
9
-1
-1
3
3
3
3
-1
7
3
7
3
7
3
3
3
3
3
3
3
3
3
3
-1
3
3
3
7
-1
3
3
3
-1
3
3
10
7
3
3
3
3
7
3
3
3
7
7
3
3
3
3
3
3
3
6
-1
3
-1
15
3
3
15
15
15
0
11
11
-1
8
11
-1
5
5
5
-1
5
-1
16
16
-1
13
8
10
11
11
11
2
11
11
4
4
3
-1
-1
-1
-1
17
5
5
13
13
13
13
-1
7
11
11
-1
14
11
14
14
-1
-1
14
11
-1
11
-1
-1
-1
11
3
7
14
2
11
11
1
1
9
-1
11
11
-1
2
15
7
7
-1
-1
9
9
3
3
-1
14
-1
-1
6
11
14
3
1
10
10
9
9
3
1
-1
6
6
4
-1
-1
1
4
-1
-1
4
4
15
0
3
7
10
10
14
14
-1
14
-1
12
7
-1
-1
16
16
16
16
-1
-1
10
9
16
15
11
11
8
0
15
17
15
16
9
9
16
16
16
16
0
10
12
12
3
3
0
-1
-1
-1
3
7
3
3
-1
3
10
4
-1
3
10
5
10
10
10
5
16
10
10
10
16
10
8
12
12
12
12
10
7
7
7
-1
-1
-1
6
14
14
8
16
-1
-1
-1
-1
-1
14
14
14
14
14
14
-1
-1
11
11
2
14
0
-1
16
16
9
5
12
12
12
3
3
3
3
-1
-1
-1
14
2
2
-1
0
-1
14
2
14
-1
14
14
11
13
-1
-1
6
4
-1
0
6
6
-1
-1
6
6
2
-1
-1
17
4
0
1
4
7
4
7
16
7
10
7
7
7
7
7
16
7
9
10
5
5
16
16
16
7
14
11
7
-1
7
7
-1
8
17
15
6
-1
1
4
4
-1
-1
4
-1
1
0
4
-1
5
-1
-1
5
5
