1,4,172,3,2640.886667
1,4,174,2,3165.220000
1,4,178,2,2488.220000
1,4,179,1,1963.220000
1,4,190,1,1429.220000
1,4,191,2,2050.220000
1,4,196,2,3499.215000
1,4,197,2,2795.230000
1,5,1,1,4695.220000
1,5,5,5,3836.218000
1,5,6,3,2467.220000
1,5,8,5,1370.022000
1,5,13,1,3388.220000
1,5,16,5,2129.420000
1,5,19,4,2862.970000
1,5,22,1,7703.210000
1,5,26,2,2126.725000
1,5,28,3,2864.553333
1,5,29,1,1887.220000
1,5,31,2,2925.220000
1,5,32,2,1863.720000
1,5,34,5,3210.820000
1,5,35,1,3794.220000
1,5,37,1,2049.220000
1,5,40,4,1368.222500
1,5,44,1,1299.230000
1,5,47,1,1529.220000
1,5,48,4,2776.720000
1,5,49,1,1103.220000
1,5,51,1,4228.220000
1,5,52,1,2287.230000
1,5,54,1,3664.220000
1,5,56,1,4007.220000
1,5,61,1,2072.220000
1,5,62,3,1346.223333
1,5,67,2,2583.220000
1,5,70,1,3637.220000
1,5,72,1,2606.220000
1,5,73,1,1835.220000
1,5,77,2,1796.220000
1,5,79,1,1663.220000
1,5,82,1,3177.220000
1,5,85,3,1144.560000
1,5,90,1,5649.220000
1,5,91,2,1700.220000
1,5,96,1,1996.220000
1,5,98,2,705.220000
1,5,102,4,2307.970000
1,5,103,2,1866.220000
1,5,104,3,3202.220000
1,5,105,2,4704.715000
1,5,106,13,1056.376923
1,5,108,11,918.950000
1,5,113,1,1361.220000
1,5,114,1,2140.220000
1,5,115,2,1712.225000
1,5,116,1,2880.220000
1,5,118,2,3144.220000
1,5,121,5,3607.220000
1,5,128,1,4023.220000
1,5,129,11,1383.675455
1,5,131,1,5146.210000
1,5,132,5,1927.820000
1,5,133,2,1986.220000
1,5,135,5,595.426000
1,5,136,3,2087.553333
1,5,138,9,772.666667
1,5,140,1,1269.220000
1,5,142,1,2290.220000
1,5,146,3,520.223333
1,5,147,2,2571.220000
1,5,150,3,1762.553333
1,5,154,2,964.230000
1,5,157,1,4045.220000
1,5,158,1,5988.210000
1,5,159,1,2108.220000
1,5,160,1,2712.220000
1,5,162,1,3297.220000
1,5,163,1,1238.220000
1,5,165,2,3096.220000
1,5,172,4,1400.470000
1,5,173,4,2225.722500
1,5,176,1,3017.230000
1,5,179,3,1894.886667
1,5,181,1,1989.220000
1,5,184,3,2262.553333
1,5,187,2,1789.225000
1,5,188,1,1739.220000
1,5,189,4,1411.720000
1,5,190,1,2204.220000
1,5,191,1,1933.220000
1,5,196,2,1977.220000
1,6,1,1,4860.220000
1,6,5,4,2702.970000
1,6,6,5,4625.170000
1,6,8,3,4104.543333
1,6,10,6,1334.890000
1,6,13,2,1785.220000
1,6,14,3,1823.220000
1,6,15,1,3627.220000
1,6,19,2,3137.720000
1,6,20,1,2778.220000
1,6,24,6,1159.560000
1,6,25,1,2429.220000
1,6,27,4,2751.470000
1,6,28,4,3824.467500
1,6,30,5,1896.024000
1,6,31,9,905.116667
1,6,34,5,3738.020000
1,6,35,2,1697.725000
1,6,36,4,2043.970000
1,6,40,3,1620.220000
1,6,45,2,2727.720000
1,6,47,10,1503.124000
1,6,48,8,682.725000
1,6,49,1,2394.220000
1,6,50,1,1378.230000
1,6,51,14,2028.079286
1,6,52,7,2373.220000
1,6,53,1,1831.220000
1,6,54,1,1409.230000
1,6,55,2,4990.720000
1,6,58,1,2983.220000
1,6,59,2,3158.220000
1,6,66,1,2961.220000
1,6,67,4,2506.220000
1,6,68,1,1372.230000
1,6,70,3,2287.553333
1,6,75,8,1630.095000
1,6,81,1,2824.220000
1,6,82,4,2897.970000
1,6,84,1,2750.220000
1,6,86,5,1543.626000
1,6,88,3,2360.220000
1,6,90,1,5245.220000
1,6,91,5,1875.420000
1,6,93,8,1851.220000
1,6,95,5,2274.620000
1,6,97,4,1025.972500
1,6,99,2,2275.720000
1,6,102,4,2171.470000
1,6,105,3,5866.220000
1,6,106,7,3007.362857
1,6,108,2,3055.220000
1,6,110,3,2379.553333
1,6,112,1,4061.210000
1,6,113,2,1713.220000
1,6,114,1,2381.220000
1,6,115,6,3601.386667
1,6,116,1,2936.220000
1,6,118,2,1646.220000
1,6,119,2,2733.220000
1,6,121,27,1666.669259
1,6,125,1,1886.220000
1,6,126,13,676.607692
1,6,128,4,2723.970000
1,6,129,5,3342.420000
1,6,131,1,3592.220000
1,6,132,3,1786.220000
1,6,136,2,2481.720000
1,6,138,5,2970.620000
1,6,142,3,1039.893333
1,6,145,5,2784.020000
1,6,147,16,947.912500
1,6,150,3,2216.553333
1,6,152,1,6780.210000
1,6,155,3,5630.546667
1,6,156,1,4636.220000
1,6,157,7,1855.510000
1,6,158,3,3480.886667
1,6,159,2,3261.220000
1,6,160,1,3941.220000
1,6,162,1,4282.220000
1,6,164,2,3069.220000
1,6,165,1,892.230000
1,6,168,3,2748.886667
1,6,169,1,2828.220000
1,6,170,1,1338.230000
1,6,172,8,3618.717500
1,6,174,2,2793.720000
1,6,176,17,1798.928824
1,6,177,3,2187.886667
1,6,178,2,1382.220000
1,6,181,3,1547.893333
1,6,183,1,1016.220000
1,6,187,1,1995.220000
1,6,189,4,3940.965000
1,6,191,3,2359.890000
1,6,196,2,4069.215000
1,6,197,1,2798.220000
1,6,198,1,1098.230000
1,7,1,1,2940.230000
1,7,8,4,1200.472500
1,7,16,4,682.727500
1,7,18,1,760.220000
1,7,19,1,745.220000
1,7,26,1,2124.220000
1,7,28,4,1494.475000
1,7,32,1,2523.220000
1,7,33,3,2517.220000
1,7,34,4,1626.725000
1,7,36,1,4958.220000
1,7,37,2,3287.720000
1,7,55,2,2236.220000
1,7,56,6,2066.721667
1,7,70,1,4177.220000
1,7,78,2,2657.730000
1,7,83,3,1294.553333
1,7,90,1,4909.210000
1,7,105,1,3375.230000
1,7,106,2,3054.220000
1,7,115,6,1454.553333
1,7,117,1,2749.220000
1,7,121,1,3763.220000
1,7,129,3,2935.886667
1,7,133,1,2250.220000
1,7,137,5,770.824000
1,7,138,1,2390.220000
1,7,145,2,1685.230000
1,7,155,1,2891.220000
1,7,159,2,1617.220000
1,7,162,1,2316.230000
1,7,172,4,1347.970000
1,7,173,2,2553.220000
1,7,178,1,3506.220000
1,7,179,14,851.798571
1,7,187,1,3221.220000
1,7,189,9,1308.336667
1,7,190,2,908.225000
1,7,196,7,635.650000
1,8,1,3,3152.553333
1,8,4,1,2461.220000
1,8,5,2,1234.220000
1,8,6,2,3616.720000
1,8,8,3,2704.890000
1,8,11,2,2281.720000
1,8,12,2,2545.220000
1,8,16,8,1188.345000
1,8,18,6,1440.391667
1,8,19,5,1759.820000
1,8,27,1,2592.220000
1,8,28,5,1786.020000
1,8,31,1,3396.220000
1,8,32,4,1498.220000
1,8,34,7,1859.365714
1,8,37,4,2403.220000
1,8,45,2,3918.220000
1,8,47,1,3439.220000
1,8,51,1,1401.220000
1,8,52,1,2515.220000
1,8,54,1,4615.210000
1,8,55,3,2894.886667
1,8,67,4,2193.722500
1,8,69,2,4631.220000
1,8,71,1,5010.220000
1,8,83,3,2201.556667
1,8,88,1,3966.210000
1,8,96,3,2591.553333
1,8,102,2,2201.720000
1,8,103,1,1803.220000
1,8,106,2,1963.720000
1,8,111,2,4600.720000
1,8,115,10,546.324000
1,8,116,1,1574.230000
1,8,117,1,3533.220000
1,8,118,4,3510.470000
1,8,121,4,2869.470000
1,8,128,3,4599.883333
1,8,129,4,2066.720000
1,8,133,3,2603.890000
1,8,135,1,2042.220000
1,8,137,3,652.560000
1,8,138,2,1514.720000
1,8,145,6,851.725000
1,8,147,2,3694.720000
1,8,150,1,4315.220000
1,8,155,1,4123.220000
1,8,156,2,1946.220000
1,8,161,4,1518.972500
1,8,162,3,2332.556667
1,8,163,1,9967.200000
1,8,165,1,3344.220000
1,8,172,7,789.941429
1,8,173,2,1642.720000
1,8,178,1,2985.220000
1,8,179,3,852.230000
1,8,186,1,2905.220000
1,8,187,3,1913.886667
1,8,188,2,3769.720000
1,8,189,4,443.480000
1,8,190,4,1647.472500
1,8,191,1,3311.220000
1,8,193,1,3185.220000
1,8,194,1,2807.220000
1,8,196,9,965.560000
1,9,14,7,559.370000
1,9,15,2,2380.225000
1,9,16,1,4425.220000
1,9,22,2,1373.110000
1,9,25,1,2802.220000
1,9,28,2,4166.720000
1,9,29,1,3146.220000
1,9,36,1,1850.220000
1,9,37,1,1305.220000
1,9,41,2,2125.725000
1,9,45,10,1354.426000
1,9,46,1,1905.230000
1,9,48,1,1556.220000
1,9,51,1,1475.230000
1,9,67,1,1389.220000
1,9,71,2,2197.225000
1,9,90,1,5945.210000
1,9,91,2,2456.220000
1,9,93,1,2324.220000
1,9,96,1,3809.220000
1,9,97,1,675.230000
1,9,111,11,1783.220909
1,9,112,1,2767.220000
1,9,113,1,2393.220000
1,9,115,1,3048.220000
1,9,118,4,674.725000
1,9,128,11,1410.767273
1,9,131,8,1997.096250
1,9,132,5,2029.620000
1,9,137,1,3598.220000
1,9,150,1,2689.220000
1,9,158,5,2366.224000
1,9,159,1,3276.220000
1,9,164,9,1629.443333
1,9,179,1,3285.220000
1,9,191,2,2340.220000
1,9,196,1,3825.220000
1,10,6,5,1468.224000
1,10,13,1,289.230000
1,10,27,1,3913.220000
1,10,31,5,860.426000
1,10,47,3,2504.553333
1,10,51,8,888.721250
1,10,53,1,4031.210000
1,10,58,1,3593.220000
1,10,70,5,1012.822000
1,10,75,1,2628.220000
1,10,86,1,2520.220000
1,10,93,4,2761.472500
1,10,95,1,3136.220000
1,10,97,1,774.230000
1,10,121,27,585.077037
1,10,126,1,1777.220000
1,10,142,2,2317.220000
1,10,157,1,2910.220000
1,10,165,3,1048.556667
1,10,170,1,2196.220000
1,10,176,12,766.312500
1,10,185,1,447.220000
1,11,4,1,3669.220000
1,11,5,3,2997.220000
1,11,8,1,2273.220000
1,11,16,1,3271.220000
1,11,18,2,3514.220000
1,11,19,1,4019.220000
1,11,20,1,2929.220000
1,11,28,2,4859.215000
1,11,32,1,1300.220000
1,11,67,1,562.220000
1,11,83,1,4029.210000
1,11,102,4,606.720000
1,11,103,3,973.220000
1,11,106,3,3188.886667
1,11,108,1,2997.220000
1,11,115,7,2147.505714
1,11,117,1,6130.220000
1,11,129,2,3273.220000
1,11,145,5,2484.018000
1,11,161,1,4161.220000
1,11,166,1,1826.220000
1,11,172,2,2510.220000
1,11,173,3,1691.553333
1,11,179,1,2901.220000
1,11,187,4,798.720000
1,11,189,1,2774.220000
1,11,197,1,1834.220000
1,12,5,2,2473.220000
1,12,6,3,1683.890000
1,12,15,1,3419.220000
1,12,16,5,3312.620000
1,12,18,8,3472.720000
1,12,29,4,3168.970000
1,12,31,4,1247.970000
1,12,32,3,1674.890000
1,12,34,1,4082.220000
1,12,36,1,3193.220000
1,12,37,2,487.720000
1,12,41,1,2168.220000
1,12,51,11,1345.129091
1,12,54,1,1885.220000
1,12,60,2,3843.220000
1,12,65,1,1822.220000
1,12,67,5,797.424000
1,12,102,12,792.553333
1,12,103,1,835.220000
1,12,106,2,3099.720000
1,12,114,3,2574.886667
1,12,115,8,2133.222500
1,12,118,4,2230.220000
1,12,121,16,867.284375
1,12,129,1,3398.220000
1,12,145,2,2100.220000
1,12,150,1,2793.220000
1,12,151,3,1779.890000
1,12,158,1,2832.220000
1,12,161,1,3671.220000
1,12,165,3,1211.556667
1,12,166,2,2072.220000
1,12,172,7,2473.362857
1,12,173,6,1259.555000
1,12,176,2,866.720000
1,12,177,2,2945.220000
1,12,179,2,2992.720000
1,12,180,1,2654.220000
1,12,187,2,1112.720000
1,12,189,1,2541.220000
1,12,190,1,3552.220000
1,12,196,2,2829.220000
1,12,197,1,1957.220000
1,13,6,7,1512.511429
1,13,10,1,468.220000
1,13,16,1,3396.220000
1,13,18,1,4051.220000
1,13,20,1,1788.220000
1,13,24,1,2046.220000
1,13,28,1,3923.210000
1,13,30,1,2939.220000
1,13,31,6,979.391667
1,13,32,3,1767.220000
1,13,36,1,3102.220000
1,13,44,1,3343.220000
1,13,47,1,2548.220000
1,13,51,18,900.280556
1,13,58,1,3494.220000
1,13,67,3,962.886667
1,13,69,1,1907.230000
1,13,70,10,1202.423000
1,13,72,1,6694.210000
1,13,75,1,3171.220000
1,13,82,1,3211.220000
1,13,88,12,1290.472500
1,13,91,1,3490.220000
1,13,95,2,3472.720000
1,13,102,1,592.220000
1,13,104,1,4714.220000
1,13,105,1,5977.210000
1,13,106,1,3499.220000
1,13,110,1,3459.220000
1,13,111,2,2689.720000
1,13,114,1,4320.220000
1,13,115,2,2463.720000
1,13,121,12,437.229167
1,13,128,2,2590.720000
1,13,129,1,3253.220000
1,13,131,3,2768.553333
1,13,132,1,2537.220000
1,13,136,2,2803.720000
1,13,137,1,3203.220000
1,13,142,1,1993.220000
1,13,145,2,2216.720000
1,13,149,5,3300.418000
1,13,152,3,1900.890000
1,13,158,1,3067.230000
1,13,161,4,3859.220000
1,13,163,1,2119.220000
1,13,165,6,1139.225000
1,13,168,1,4168.210000
1,13,172,3,3020.220000
1,13,173,1,1394.220000
1,13,176,9,550.116667
1,13,178,1,2879.220000
1,13,182,2,2145.220000
1,13,185,1,622.230000
1,13,187,1,1347.220000
1,13,189,4,3092.720000
1,13,196,5,4145.816000
1,13,199,1,4005.220000
1,14,5,2,3153.720000
1,14,6,3,2127.556667
1,14,8,1,4517.210000
1,14,13,1,1465.230000
1,14,14,3,4308.883333
1,14,15,2,2298.725000
1,14,22,4,1749.975000
1,14,29,5,3120.020000
1,14,31,1,1227.220000
1,14,34,2,4380.720000
1,14,35,2,2299.720000
1,14,36,1,2191.220000
1,14,41,3,3052.550000
1,14,45,13,1028.300000
1,14,46,1,2391.220000
1,14,49,1,2995.220000
1,14,51,1,4456.210000
1,14,54,1,2436.220000
1,14,60,1,3647.220000
1,14,65,1,1583.230000
1,14,69,1,1009.230000
1,14,71,3,1873.223333
1,14,75,1,2738.220000
1,14,79,1,2553.220000
1,14,82,2,3424.720000
1,14,89,2,848.225000
1,14,91,2,2553.720000
1,14,102,1,1475.220000
1,14,106,2,3904.720000
1,14,111,9,1561.556667
1,14,113,1,2901.220000
1,14,118,17,1095.991176
1,14,119,3,3309.220000
1,14,120,1,1842.230000
1,14,121,1,5265.220000
1,14,128,17,1785.577059
1,14,131,20,1683.022500
1,14,132,1,2434.220000
1,14,135,1,3166.220000
1,14,136,1,2553.220000
1,14,146,1,3315.220000
1,14,150,1,2747.220000
1,14,151,1,2092.220000
1,14,158,7,2218.221429
1,14,162,1,4931.210000
1,14,164,12,1373.056667
1,14,166,1,2706.220000
1,14,173,1,2299.220000
1,14,178,2,2050.720000
1,14,184,1,3965.210000
1,14,189,1,4606.210000
1,14,191,1,2939.220000
1,14,196,1,3878.220000
1,15,6,1,3642.220000
1,15,9,2,2318.220000
1,15,15,2,594.510000
1,15,22,1,3838.220000
1,15,36,1,3860.220000
1,15,40,1,5429.220000
1,15,45,2,1636.720000
1,15,55,1,7539.210000
1,15,56,1,7128.210000
1,15,76,1,5014.210000
1,15,81,1,4381.210000
1,15,102,1,3476.220000
1,15,108,1,5789.210000
1,15,111,1,964.220000
1,15,115,2,5417.210000
1,15,118,2,3017.720000
1,15,131,1,1218.230000
1,15,132,1,3840.220000
1,15,147,1,3500.220000
1,15,158,1,308.220000
1,15,172,3,5424.880000
1,15,187,1,3870.220000
1,16,6,4,3098.720000
1,16,7,1,398.230000
1,16,8,7,1112.935714
1,16,15,1,6067.210000
1,16,16,3,1584.813333
1,16,18,5,1064.226000
1,16,31,3,3902.886667
1,16,35,2,4366.720000
1,16,36,2,4449.210000
1,16,37,5,3095.020000
1,16,45,3,4561.876667
1,16,51,1,1737.220000
1,16,52,1,3863.220000
1,16,62,3,2682.553333
1,16,63,1,4028.210000
1,16,67,2,2839.720000
1,16,69,1,2947.220000
1,16,70,7,4699.354286
1,16,83,17,1132.753529
1,16,88,1,4185.210000
1,16,89,1,3767.220000
1,16,97,2,4109.715000
1,16,102,8,2953.595000
1,16,103,1,2794.230000
1,16,106,5,2578.820000
1,16,107,1,9241.200000
1,16,108,5,2554.620000
1,16,115,27,1390.333704
1,16,118,2,4782.715000
1,16,121,5,4201.616000
1,16,129,5,2665.220000
1,16,131,2,6002.710000
1,16,137,4,823.225000
1,16,138,3,2661.886667
1,16,145,9,1574.114444
1,16,152,1,2819.220000
1,16,161,4,854.980000
1,16,163,3,1982.553333
1,16,165,2,3188.720000
1,16,170,2,4265.720000
1,16,172,24,1281.475000
1,16,173,7,2430.792857
1,16,176,3,3764.886667
1,16,179,11,646.587273
1,16,189,9,949.223333
1,16,190,4,814.977500
1,16,196,7,422.514286
1,17,1,14,1856.792143
1,17,17,1,4149.220000
1,17,19,10,598.228000
1,17,22,4,3629.717500
1,17,26,2,2370.720000
1,17,27,1,789.230000
1,17,28,14,602.941429
1,17,30,3,1526.886667
1,17,33,9,1739.446667
1,17,34,23,700.574783
1,17,40,1,3458.220000
1,17,42,3,2176.890000
1,17,47,3,2054.220000
1,17,49,4,2254.972500
1,17,52,6,1623.556667
1,17,55,12,2028.805833
1,17,56,22,1399.769545
1,17,58,9,1569.334444
1,17,73,1,1432.220000
1,17,76,1,2373.220000
1,17,79,13,1631.456923
1,17,86,1,1880.220000
1,17,90,2,2076.720000
1,17,92,3,2574.886667
1,17,93,2,1396.720000
1,17,96,5,1805.620000
1,17,99,5,1914.220000
1,17,104,6,892.891667
1,17,105,10,2267.620000
1,17,110,10,1711.822000
1,17,112,1,2635.220000
1,17,116,4,334.475000
1,17,117,7,2381.937143
1,17,120,1,3225.220000
1,17,132,3,3073.220000
1,17,133,8,1286.476250
1,17,134,1,2534.220000
1,17,136,3,3014.553333
1,17,150,9,2303.665556
1,17,155,13,2498.606154
1,17,156,2,2289.725000
1,17,159,1,1651.220000
1,17,162,9,1146.333333
1,17,168,2,982.730000
1,17,183,1,4160.210000
1,17,191,3,2528.556667
1,17,193,2,1521.725000
1,17,199,1,2356.220000
1,18,4,1,1189.220000
1,18,7,2,537.225000
1,18,8,7,1552.792857
1,18,13,1,3980.220000
1,18,14,1,3953.220000
1,18,16,21,839.031905
1,18,18,6,1255.241667
1,18,28,3,1357.553333
1,18,29,1,947.220000
1,18,33,2,2731.720000
1,18,34,14,1548.007143
1,18,36,2,4479.220000
1,18,37,5,3330.620000
1,18,40,1,2303.220000
1,18,46,1,1276.220000
1,18,50,1,3175.220000
1,18,52,2,2172.220000
1,18,56,6,2491.885000
1,18,61,1,5024.210000
1,18,67,1,3483.220000
1,18,70,1,4542.210000
1,18,72,1,1619.220000
1,18,80,1,2333.220000
1,18,83,13,1239.149231
1,18,88,1,4784.210000
1,18,93,1,1857.220000
1,18,102,2,3210.725000
1,18,103,1,3985.220000
1,18,104,8,1558.720000
1,18,105,2,3073.730000
1,18,106,3,2725.553333
1,18,113,1,2327.220000
1,18,115,5,1882.822000
1,18,117,1,3758.220000
1,18,129,1,2999.220000
1,18,132,2,3060.220000
1,18,136,1,2701.220000
1,18,137,4,1011.970000
1,18,147,1,4950.210000
1,18,159,4,1240.720000
1,18,162,5,2073.420000
1,18,167,1,3925.210000
1,18,172,4,1448.722500
1,18,173,3,2758.553333
1,18,179,7,1211.652857
1,18,181,1,2444.220000
1,18,187,1,3174.220000
1,18,188,1,1366.220000
1,18,189,3,1103.553333
1,18,190,8,583.978750
1,18,191,1,3201.220000
1,18,193,2,2543.720000
1,18,196,10,714.020000
1,19,1,3,2691.886667
1,19,6,2,2941.220000
1,19,8,3,1470.220000
1,19,17,28,445.585714
1,19,18,1,1574.220000
1,19,19,2,939.725000
1,19,22,1,2995.220000
1,19,27,1,983.220000
1,19,28,6,2428.720000
1,19,30,1,1113.220000
1,19,31,3,3510.220000
1,19,33,2,1987.720000
1,19,34,24,894.728750
1,19,37,2,3326.220000
1,19,40,1,2507.220000
1,19,45,2,4197.720000
1,19,47,4,1656.720000
1,19,48,1,3329.220000
1,19,49,1,2566.220000
1,19,51,2,3560.720000
1,19,55,2,1994.225000
1,19,56,6,1429.721667
1,19,58,2,1476.230000
1,19,67,2,3367.220000
1,19,70,1,6797.210000
1,19,73,1,2492.220000
1,19,75,1,1714.220000
1,19,76,1,2688.220000
1,19,79,7,1538.652857
1,19,83,1,2145.220000
1,19,88,1,5575.210000
1,19,90,1,1959.220000
1,19,93,5,1307.020000
1,19,96,11,1175.312727
1,19,99,1,1405.220000
1,19,102,1,3397.220000
1,19,104,2,1059.725000
1,19,105,6,2434.053333
1,19,106,1,2825.220000
1,19,107,1,3684.210000
1,19,108,4,2801.220000
1,19,110,4,1454.720000
1,19,113,1,4571.220000
1,19,115,15,1851.553333
1,19,116,10,528.427000
1,19,117,3,2436.556667
1,19,118,1,3025.220000
1,19,119,1,1923.220000
1,19,120,1,2491.220000
1,19,121,5,4078.220000
1,19,126,1,2372.220000
1,19,129,3,3227.220000
1,19,132,2,2493.720000
1,19,133,14,1218.792857
1,19,136,2,2590.220000
1,19,137,1,981.220000
1,19,138,1,2301.220000
1,19,142,1,7309.210000
1,19,145,3,2092.886667
1,19,150,10,2138.521000
1,19,151,1,2633.220000
1,19,155,4,2761.722500
1,19,156,2,499.225000
1,19,158,1,5002.220000
1,19,159,4,1136.970000
1,19,162,6,1161.393333
1,19,165,3,3221.220000
1,19,168,3,582.220000
1,19,170,1,3848.220000
1,19,172,13,1659.450769
1,19,173,4,2663.470000
1,19,179,2,756.225000
1,19,187,1,3061.220000
1,19,189,3,1464.886667
1,19,190,3,1406.220000
1,19,191,1,2365.220000
1,19,193,1,3375.220000
1,19,196,2,710.720000
1,19,199,1,2051.220000
1,20,4,1,2604.220000
1,20,5,1,2206.220000
1,20,27,1,3357.220000
1,20,32,1,1009.220000
1,20,37,1,1846.220000
1,20,39,1,2012.220000
1,20,44,2,2609.720000
1,20,47,4,2346.970000
1,20,51,1,2495.220000
1,20,66,1,3105.220000
1,20,70,1,2917.220000
1,20,71,2,4156.215000
1,20,74,1,2971.220000
1,20,82,1,3446.220000
1,20,93,1,2742.220000
1,20,106,1,3046.220000
1,20,110,1,3083.220000
1,20,112,1,2430.220000
1,20,115,2,1474.725000
1,20,116,1,3287.220000
1,20,121,2,2018.720000
1,20,122,1,3276.220000
1,20,130,2,3634.220000
1,20,142,2,1699.220000
1,20,145,2,1646.220000
1,20,149,2,1837.720000
1,20,157,2,3149.220000
1,20,159,1,3262.220000
1,20,162,3,3855.220000
1,20,166,1,986.220000
1,20,167,1,3579.220000
1,20,172,4,2031.220000
1,20,174,1,596.230000
1,20,178,2,2266.220000
1,20,179,1,4833.220000
1,20,189,1,2182.220000
1,20,191,1,2294.220000
1,20,196,2,2509.720000
1,21,3,3,613.226667
1,21,20,3,1647.560000
1,21,26,11,1460.588182
1,21,32,2,1845.720000
1,21,39,9,1122.670000
1,21,76,1,1787.220000
1,21,78,1,1668.230000
1,21,80,1,1028.220000
1,21,81,1,1418.220000
1,21,84,3,2554.223333
1,21,103,5,2143.022000
1,21,107,4,1331.472500
1,21,120,1,821.230000
1,21,125,2,2315.720000
1,21,132,15,878.023333
1,21,136,13,590.921538
1,21,144,1,963.230000
1,21,149,6,1032.891667
1,21,159,8,2191.098750
1,21,160,10,3121.219000
1,21,163,2,2330.720000
1,21,166,8,1222.973750
1,21,167,9,2431.553333
1,21,172,1,4414.210000
1,21,174,16,1788.161250
1,21,175,4,1920.225000
1,21,179,1,4519.220000
1,21,187,4,2650.720000
1,21,191,1,5131.220000
1,21,197,11,1494.134545
1,22,5,20,1864.920000
1,22,7,3,3074.553333
1,22,9,10,1482.126000
1,22,14,20,1669.673500
1,22,15,1,3573.220000
1,22,16,23,2932.698261
1,22,22,6,290.063333
1,22,25,4,3423.720000
1,22,35,3,1740.220000
1,22,36,5,1829.222000
1,22,37,2,2938.720000
1,22,41,2,503.725000
1,22,45,12,2418.470000
1,22,49,1,6609.210000
1,22,53,2,2481.720000
1,22,54,3,1901.890000
1,22,62,8,2156.220000
1,22,65,1,1717.220000
1,22,67,3,2367.886667
1,22,69,4,1092.722500
1,22,71,1,3313.220000
1,22,72,8,1821.600000
1,22,82,25,2213.140800
1,22,89,1,2085.220000
1,22,94,2,1828.720000
1,22,98,4,1412.720000
1,22,102,8,2219.845000
1,22,106,25,2753.940000
1,22,108,21,2602.505238
1,22,111,6,3045.220000
1,22,114,15,1835.286667
1,22,118,20,1720.073000
1,22,128,9,2833.554444
1,22,129,34,2867.190294
1,22,131,22,3157.311364
1,22,138,21,2470.172381
1,22,141,1,2145.220000
1,22,146,11,2125.038182
1,22,155,1,8097.210000
1,22,157,9,2239.111111
1,22,158,11,3451.401818
1,22,164,9,3070.887778
1,22,173,1,4292.210000
